sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,hessian_mre,asymmetry_mae,true_asymmetry_mae,eigval_mae,eigval_mre,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval_mre_eckart,eigval1_mae_eckart,eigval1_mre_eckart,eigval2_mae_eckart,eigval2_mre_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,eigvec_overlap_error,freq_mae_400_4000,freq_mae_400_4000_dataset
546,21,1245.7237548828125,1108.22912,10427.46875,496.546142578125,0.022046860307455063,0.03970951959490776,3.6878342628479004,0.043360576033592224,1.6239910110016353e-05,0.16457903385162354,1.271355152130127,4,0,0,0,1,2,0,0,1,0,0,0.06583040169527118,0.27999099666632804,0.12181832439679281,0.5623457038682451,0.08821401135471302,0.9899619425265272,0.9575888621810565,0.8848348357723235,3.6623247332460753,131.3794706001397,
547,23,1584.4197998046875,1472.054272,10564.3779296875,459.32080078125,0.0071062808856368065,0.02214752323925495,1.4373070001602173,0.021856727078557014,8.365852409042418e-06,0.1553226113319397,0.8634220957756042,3,0,0,0,1,1,1,0,0,0,0,0.06236223443426697,0.2636590107297049,0.05712119189090707,0.9378819446142698,0.06802745761571716,1.9706156792228535,0.18447498014347136,0.16641797470234806,4.704907159779305,358.0772142966354,
548,26,2208.25390625,1728.007168,13654.7421875,525.1824340820312,0.020864924415946007,0.02546585723757744,1.9005807638168335,0.027781430631875992,6.4483283495064825e-06,0.1602262258529663,1.1347317695617676,5,0,0,0,1,3,0,0,0,1,0,0.07932082645976894,0.17790037764976283,0.09742941259343879,0.5612335616391578,0.031609903807296114,0.31992476270610787,0.01565460787564446,0.03931707948812868,4.1858609442983905,278.0126347103073,
549,22,1418.734619140625,1656.180224,11549.236328125,524.96533203125,0.1002102643251419,0.0818168967962265,10.038722038269043,0.07274506986141205,2.4613433197373524e-05,0.38650089502334595,2.8070383071899414,8,0,0,0,1,4,0,0,0,1,0,0.16109422634704107,0.8477231762164226,0.18717108895502987,0.25238276092266215,0.09307194304278898,0.2541119494523472,0.9228657638316528,0.9444473115653758,6.690795962676716,872.021304014093,
550,13,580.0621948242188,1097.716736,8805.142578125,677.3186645507812,0.022839276120066643,0.06674864888191223,0.7059755325317383,0.08073148876428604,0.00010713639494497329,0.15682446956634521,0.7290266156196594,1,0,1,0,0,1,1,0,0,0,1,0.08722752076522132,0.044521087411167386,0.36502015436006907,0.7907536379434418,0.01585117085834338,0.12976093080608436,0.9882611122414011,0.9529300315077038,0.9599816622030015,93.43627565109061,
551,14,590.691162109375,817.777152,8726.3544921875,623.31103515625,0.06628786772489548,0.0963553786277771,15.095575332641602,0.1150820329785347,5.2458624850260094e-05,0.25608041882514954,5.4818806648254395,2,0,0,1,0,1,1,0,0,0,0,0.05922213803390887,0.14586319575193438,0.14621442632813064,0.20926148213154788,0.114420679168814,3.5077882595067824,0.9949895280311916,0.1503238929881818,2.2657657444394856,182.0337142841873,
552,14,578.6808471679688,840.500736,11313.2314453125,808.0880126953125,0.11436416953802109,0.1731078028678894,6.478395462036133,0.16710664331912994,6.912123353686184e-05,0.4022855758666992,1.6386873722076416,2,0,0,1,0,1,1,0,0,0,0,0.11196012470869136,0.35991928408768353,0.11491761737921244,0.8019877757604743,0.02760852081251222,8.033235842755712,0.9850501906291373,0.9520109127549425,3.418318863762818,231.45849982750906,
553,17,733.6417236328125,951.002112,10909.73046875,641.7488403320312,0.04760589823126793,0.10394936054944992,39.242008209228516,0.10528794676065445,1.632346902624704e-05,0.28623443841934204,1.0325982570648193,4,0,0,0,1,2,0,0,1,0,0,0.08986417880260353,0.20010644059687174,0.3402854725929092,0.24930048571190155,0.15491506201485616,0.7765760510488132,0.994637597819916,0.6446527701011111,3.925124484628818,300.0427591485066,
554,13,537.8428955078125,898.582528,9163.3115234375,704.8701171875,0.06007932499051094,0.13269104063510895,3.0452446937561035,0.14849647879600525,5.8214020100422204e-05,0.330459862947464,0.8579525947570801,2,0,0,1,0,1,1,0,0,0,0,0.10864874383101689,0.17283312502083872,0.024704884515608816,0.03237756587091313,0.04524912541314426,1.1985236756347657,0.991769536585384,0.9228560858994044,3.266124356449336,236.74294676173142,
555,16,650.4069213867188,881.9968,10335.798828125,645.9874267578125,0.026144132018089294,0.06532921642065048,3.1729817390441895,0.07608761638402939,2.4129196390276775e-05,0.14927461743354797,0.6299630999565125,1,0,1,0,0,0,0,1,0,0,0,0.04700112865311349,0.07366188220109926,0.0471270520226809,1.3354459069178741,0.008403025424550119,0.25813570742354003,0.974416953816322,0.9779677534824527,1.7369967079597015,196.38333840614482,
556,15,627.1286010742188,933.526528,10414.54296875,694.3029174804688,0.03651861846446991,0.07149016857147217,4.3666815757751465,0.07659171521663666,4.221298877382651e-05,0.2630749046802521,1.1639635562896729,3,0,0,0,1,2,0,0,1,0,0,0.13586551383585851,0.14862324614231623,0.6742056799356746,0.11334589851346223,0.15924669455259247,0.9037172217244904,0.9968976411163195,0.14343241166690454,3.48953565283258,146.87898801438533,
557,20,1114.7529296875,1113.505792,9495.4326171875,474.7716369628906,0.017297403886914253,0.03883511573076248,6.9732866287231445,0.04513514041900635,1.231953501701355e-05,0.18428297340869904,0.6668105125427246,4,0,0,0,1,4,0,0,0,1,1,0.08328880275830522,0.08930561030070688,0.17894734697896472,0.5845862248320132,0.05483733517062308,0.6227987826877974,0.9831960558557792,0.2277192606133377,4.7864235734958624,103.4188531927737,
558,16,647.3799438476562,1114.999296,7287.42138671875,455.4638366699219,0.013346726074814796,0.03961402177810669,1.5128268003463745,0.046682145446538925,1.886860263766721e-05,0.13205137848854065,1.0677428245544434,2,0,0,1,0,1,1,0,0,0,0,0.06310958530158096,0.1075611580916557,0.12943736412610973,0.9693578662760859,0.07260468128729494,1.431497404223309,0.4853529138501028,0.2988769886932373,3.015026094253748,192.61778237274189,
559,20,1116.4180908203125,1142.380544,8929.9736328125,446.4986877441406,0.09133240580558777,0.08515557646751404,3.440715789794922,0.0818956270813942,1.428902214684058e-05,0.21742978692054749,0.8693647980690002,2,0,0,1,0,1,1,0,0,0,0,0.14483383214384293,0.37222229543603785,0.18893739130374768,0.7662943966873444,0.10641292451906126,2.6209095221793524,0.7720214293186404,0.2521849694167967,5.116998503405049,333.9213098938028,
560,16,651.2005004882812,1117.306368,9770.58203125,610.661376953125,0.0437527596950531,0.0866951122879982,1.2838541269302368,0.08190818130970001,2.258630956930574e-05,0.3506268858909607,2.8906006813049316,3,0,0,0,1,2,0,0,1,0,0,0.11800721857957151,0.12443785645421405,0.10786609040395903,0.4409333806066136,0.031724142575317194,0.25432795588245005,0.9779116062698099,0.9773975861214164,4.011430650430026,315.9332893432526,
561,19,977.9138793945312,1101.927936,8356.470703125,439.8142395019531,0.05487186089158058,0.06433927267789841,5.584871768951416,0.06755285710096359,2.114511516992934e-05,0.2048911452293396,1.3605748414993286,2,0,0,1,0,1,1,0,0,0,0,0.08894291504217172,0.20075139885757798,0.004844362935674862,0.018982234030729756,0.07674528686031667,5.724162018300416,0.9910489909988853,0.7360340934299525,3.543079107656542,333.21570344281855,
562,19,968.7049560546875,1210.06848,9829.0439453125,517.318115234375,0.08445554971694946,0.09327970445156097,2.309670925140381,0.10232271999120712,2.5452392947045155e-05,0.33948129415512085,1.1208369731903076,2,0,0,1,0,1,1,0,0,0,0,0.08713252621381251,0.3913574838022838,0.27467556832040096,0.19120668366596263,0.04554481414532054,12.863239312520856,0.9958254953356553,0.8710626420891319,3.9996206495886,491.0838516507693,
563,16,683.8425903320312,1084.829696,10335.8837890625,645.9927368164062,0.022076118737459183,0.05558805912733078,0.9436554312705994,0.0588248036801815,2.7557343855733052e-05,0.17178210616111755,0.8034975528717041,1,0,1,0,0,0,0,1,0,0,0,0.050087849506498354,0.15320910997371864,0.1032005977980886,1.6265159548833676,0.04757056838437795,1.4692262425199514,0.03965458323169895,0.3731651157006498,3.3830499231208395,311.7370430867419,
564,13,544.31640625,873.837056,10277.5927734375,790.5841064453125,0.012119600549340248,0.06202656403183937,1.9947503805160522,0.06646127998828888,5.212228643358685e-05,0.21293747425079346,0.34632399678230286,1,0,1,0,0,0,0,1,0,0,0,0.0752909901538395,0.12609867100504824,0.016598984195308593,3.3842197580184825,0.002284856037396567,0.035824283582628715,0.9989389698169531,0.994152645158939,2.878717031741037,47.003854437258326,
565,18,853.3430786132812,969.046528,8793.3466796875,488.5192565917969,0.01898985728621483,0.043855443596839905,1.41319739818573,0.04764063283801079,1.3016107914154418e-05,0.15805809199810028,2.826956033706665,2,0,0,1,0,0,0,1,0,0,0,0.07388288846280085,0.1575837560570784,0.05129303902576988,1.0835055161658294,0.034147559264613235,1.753906260213363,0.8936271742500668,0.8668311931890476,3.283686833186077,458.9732148327824,
566,14,577.3968505859375,969.266688,8726.5,623.3214721679688,0.012917794287204742,0.05046452581882477,1.5970138311386108,0.05588633567094803,3.6781882954528555e-05,0.2073890119791031,0.49389714002609253,2,0,0,1,0,1,1,0,0,0,0,0.07194707912417224,0.09783037447654233,0.03536819065309221,0.34852877404561056,0.026155351647328996,1.0885061855788667,0.985085372045203,0.990550601450608,1.448706067191289,314.11335533033775,
567,16,672.55908203125,927.517696,8298.1865234375,518.6366577148438,0.01578178070485592,0.056515175849199295,1.7800127267837524,0.06407386809587479,4.436898234416731e-05,0.1943771094083786,0.456917405128479,5,0,0,0,1,4,0,0,0,1,0,0.09571410913410881,0.3330758636173293,0.7924924245006364,0.3511111815700973,0.26327766693856725,0.7468737459512058,0.9892372207244448,0.9528403996586986,2.789877891971664,283.7163295877016,
568,15,612.937744140625,947.969024,10414.4296875,694.2953491210938,0.052037402987480164,0.07953527569770813,1.2902257442474365,0.07808072119951248,2.828521428455133e-05,0.24303345382213593,1.176426887512207,2,0,0,1,0,1,1,0,0,0,0,0.07977690500782715,0.14708188791112503,0.20780067741978447,0.17248237126447113,0.04131362158715253,1.8198368686669275,0.997998475438344,0.9193034154905302,2.1803657388104205,294.8859591844349,
569,23,1587.8348388671875,1267.127296,11471.505859375,498.7611389160156,0.041911520063877106,0.04741121456027031,1.4386361837387085,0.05144653096795082,1.1619876204349566e-05,0.20880229771137238,1.6950150728225708,4,0,0,0,1,2,0,0,1,0,0,0.08061827172944046,0.2224639700180654,0.03193626303860775,0.2197602475451566,0.022406089853354294,0.1802486254242714,0.4361377564773429,0.42932231563538015,5.163404352901457,315.1308493531873,
570,21,1276.3955078125,1462.042112,9862.3662109375,469.6365051269531,0.062283966690301895,0.06921014189720154,2.011589765548706,0.06918233633041382,1.1024367267964408e-05,0.2552638351917267,2.2162177562713623,4,0,0,0,1,2,0,0,1,0,0,0.11286699597678597,0.11030265477403679,1.7288419672714452,0.2755535859999342,0.0595449885154149,0.3176395364085587,0.997574589988808,0.27712081534574584,3.495673231836792,217.04767566664816,
571,11,453.2181396484375,990.53568,10140.4931640625,921.863037109375,0.1307975798845291,0.30825430154800415,2.148712158203125,0.3441951870918274,0.00010392806143499911,0.5589370727539062,1.8086791038513184,2,0,0,1,0,2,0,0,1,0,1,0.12061166960149051,0.09204795645802487,0.004272710527296164,0.008667185372885964,0.03034730003575447,0.9394765605346129,0.9769554076352518,0.8302702520979097,2.5140929724146384,214.70476396804034,
572,11,458.78271484375,669.69344,7195.7841796875,654.1622314453125,0.08681116998195648,0.19136136770248413,1.353718876838684,0.1889154016971588,4.684752639150247e-05,0.554863452911377,9.244808197021484,2,0,0,1,0,2,0,0,1,0,1,0.13330647372487175,0.08649184226718708,0.020168235196719786,0.15436232804220681,0.027437227426620473,1.1500049428594041,0.9539022902610201,0.9273143296357673,2.0630068235820573,141.658172762648,
573,12,493.2823181152344,697.41568,9703.646484375,808.63720703125,0.18574777245521545,0.3023940324783325,2.6386935710906982,0.25779473781585693,0.00013169232988730073,0.895043671131134,1.772104263305664,2,0,0,1,0,1,1,0,0,0,0,0.23515915129055973,0.1998384223983841,0.055211732926480406,0.12072732545454794,0.09191436920912952,1.0498048825531745,0.9888942834755782,0.9832332524657577,4.72018115458847,550.5234927459493,
574,16,661.63916015625,857.454592,11450.056640625,715.6285400390625,0.008229515515267849,0.035565994679927826,2.5083606243133545,0.037240732461214066,2.6438539862283505e-05,0.19435255229473114,5.053213119506836,3,0,0,0,1,2,0,0,1,0,0,0.07372204641403865,0.2229688448096937,0.07379929223265216,0.7026556928877136,0.0806684994802456,0.8824807508507118,0.11664534299510192,0.11750258488302423,3.1942273378802493,391.00184175799393,
575,19,975.6354370117188,1099.363328,13887.93359375,730.9439086914062,0.0571025051176548,0.10581745207309723,2.672667980194092,0.10461080819368362,2.90605839836644e-05,0.4078685939311981,0.8539014458656311,4,0,0,0,1,2,0,0,1,0,0,0.13454811924529061,1.010917289163096,0.025107318606867577,0.5427454355663937,0.018067339530249256,0.8457192855695407,0.8841727606607519,0.3719717277206126,4.045979974697155,82.97789198030466,
576,26,2187.39892578125,1566.662144,10964.64453125,421.71710205078125,0.010618225671350956,0.017983196303248405,2.6869750022888184,0.018648866564035416,4.243779585522134e-06,0.07767445594072342,0.2759369909763336,3,0,0,0,1,1,1,0,0,0,0,0.0503261337184933,0.5725474702234365,0.05929825488371232,0.8223771478200816,0.052584024289508896,1.1231031676084773,0.9027003264447098,0.8026300494838051,4.145245900196156,201.51114664140323,
577,21,1256.9610595703125,1598.518272,9965.7685546875,474.5604248046875,0.014280542731285095,0.028781089931726456,16.451993942260742,0.033012162894010544,1.3424088137981016e-05,0.11581411212682724,0.9263035655021667,3,0,0,0,1,1,1,0,0,0,0,0.0541828181659111,0.42787659457256616,0.11728517590152567,0.999325912899548,0.09958445059481082,1.286876661642394,0.9203002505681737,0.6679588482994792,2.073153835452979,199.34922583914857,
578,15,625.8565063476562,1118.164992,10414.3623046875,694.2908325195312,0.08373074233531952,0.11262736469507217,1.3244880437850952,0.08633798360824585,1.8203390936832875e-05,0.501300036907196,0.31002286076545715,4,0,0,0,1,2,0,0,1,0,0,0.10154127118710919,0.7222818792526128,0.19743549857418358,0.8219546439439779,0.08001856982629614,0.8401086430083434,0.9488196275450849,0.1985067181456262,3.60463289988049,152.2928608806235,
579,17,731.7727661132812,986.697216,12930.990234375,760.646484375,0.03248850256204605,0.04814356938004494,1.7016915082931519,0.0498976893723011,2.8381899028318003e-05,0.24803666770458221,0.8332068920135498,4,0,0,0,1,3,0,0,0,1,0,0.14062838419853974,0.2942022907283105,0.8926421386532881,0.8349561983600005,0.16227741443283777,0.8508998277401618,0.11000371560675429,0.9250310330066315,3.934778333697791,221.34035377481865,
580,16,666.2379760742188,1013.568,12818.9970703125,801.1873168945312,0.11021949350833893,0.1836206018924713,10.392820358276367,0.17247197031974792,7.302515587070957e-05,0.5106210112571716,2.974719762802124,2,0,0,1,0,1,1,0,0,0,0,0.13115172243633458,0.3820032898358924,0.5967947827942561,0.08045206840916251,0.043355721704832914,1.1202020600619567,0.9963334979214082,0.5639180952511289,4.295182754106103,108.65619066950251,
581,18,848.7137451171875,1061.735424,9803.9775390625,544.6654052734375,0.11961036175489426,0.13784654438495636,2.226487398147583,0.11451834440231323,1.3350847439141944e-05,0.47582390904426575,2.3806352615356445,3,0,0,0,1,1,1,0,0,0,0,0.14429947417733716,0.30023415560227623,1.8236337557547575,1.0838173239668638,0.06591915489938238,1.9612702227049892,0.9573772273559875,0.2261386465107558,4.33430440727853,306.9778157652998,
582,23,1578.80029296875,1362.027008,10801.8486328125,469.6455993652344,0.07714314758777618,0.081615149974823,7.54915189743042,0.07937393337488174,3.3831682230811566e-05,0.36126139760017395,3.429658889770508,7,0,0,0,1,4,0,0,0,1,0,0.1339085891630437,0.6592134603897554,0.19055894571923498,0.7833500532125753,0.10719204286235881,0.8453557950381346,0.114720001143087,0.41061595594450995,7.345760832761307,657.4854679036537,
583,13,564.9530639648438,1128.428544,11287.994140625,868.3072509765625,0.028698328882455826,0.08895333856344223,1.300478219985962,0.09009116142988205,2.8101103453082033e-05,0.31673353910446167,0.561012327671051,1,0,1,0,0,0,0,1,0,0,0,0.0551604350259847,0.08623168700984349,0.2373636041918911,1.0018583053467196,0.00027762319555125776,0.06859665238272392,0.6270889124370433,0.7196065492928729,3.0519102652633054,264.22440632482954,
584,20,1110.5614013671875,1052.716032,10864.5537109375,543.2277221679688,0.05650283396244049,0.08806222677230835,1.5373016595840454,0.09834039211273193,3.086186188738793e-05,0.2635442018508911,1.5184420347213745,2,0,0,1,0,1,1,0,0,0,0,0.0712141798324477,0.17110149176086112,0.2945661755162041,0.272385176612747,0.0638520644881868,1.3732561751228576,0.9817889464942959,0.5972624220050353,4.217966021127183,311.77805206863536,
585,17,735.2606811523438,1161.707008,10806.1123046875,635.6536865234375,0.13526803255081177,0.11346513777971268,2.373521327972412,0.1150657907128334,8.979800622910261e-05,0.46875473856925964,2.042367696762085,4,0,0,0,1,3,0,0,0,1,0,0.0975076067059734,0.42599200430037615,0.15616401972332028,0.3077394851253389,0.0005270313043065356,0.0020151440774718965,0.3015335883590059,0.3029397976991573,5.042839579958863,518.9556587974465,
586,19,975.7952270507812,1143.985664,9367.125,493.006591796875,0.008421177044510841,0.023504622280597687,1.0496280193328857,0.025452664121985435,1.473941756557906e-05,0.0901048555970192,1.5579055547714233,5,0,0,0,1,4,0,0,0,1,0,0.06538800918491477,0.12931271598168298,0.07271547282177528,0.3843528916465322,0.05620419481091743,0.6022291743709509,0.9832672084116223,0.9190241404787185,3.0748422568701708,256.48229097366305,
587,18,848.2650146484375,1163.85792,12851.5166015625,713.97314453125,0.10197637975215912,0.12822799384593964,1.350435733795166,0.10171370953321457,2.877891529351473e-05,0.35270956158638,7.600390434265137,1,0,1,0,0,1,1,0,0,0,1,0.09607298256559015,0.052232415687032345,0.01273982592933609,0.059709721469265384,0.002323371497685592,0.1349285051887427,0.9898705649073118,0.9650068864056289,4.735067754622251,147.8049499418174,
588,18,845.8297729492188,1129.551872,9700.1318359375,538.896240234375,0.05528999865055084,0.08796929568052292,1.8979921340942383,0.09545505046844482,2.6292031179764308e-05,0.27264147996902466,3.3614704608917236,2,0,0,1,0,2,0,0,1,0,1,0.09542979904742586,0.06241982942011703,0.10438559489786002,0.5997653200629774,0.0006725049087091643,0.03477205653227011,0.9585340926436146,0.719486648921313,4.032803352639507,125.79456705264217,
589,12,501.7088317871094,908.73856,6655.37060546875,554.6142578125,0.02573847584426403,0.09704916924238205,2.393705129623413,0.10130738466978073,0.0001770482340361923,0.4063414931297302,0.9764454960823059,3,0,0,0,1,3,0,0,0,1,1,0.19825913635562634,0.151173931831711,0.017786766501539972,0.19201325065105906,0.026104546534818036,0.40238126516010353,0.7304561292133844,0.3282687938416442,4.004250665833148,329.2700437821312,
590,17,734.5366821289062,903.452672,10909.638671875,641.7434692382812,0.04315580427646637,0.1029713973402977,0.8751519322395325,0.1013689637184143,1.930223334056791e-05,0.3593077063560486,4.131734371185303,4,0,0,0,1,2,0,0,1,0,0,0.09724156190690966,0.44001938413289,0.5112960465925367,0.1887997240700585,0.027488255902398895,0.2981142768912576,0.9981571438005856,0.6287248173320364,2.683176286779562,84.60488514729532,
591,13,532.5650024414062,901.92128,11391.7841796875,876.2911376953125,0.014242219738662243,0.05475766584277153,2.3059301376342773,0.056929245591163635,2.598984974611085e-05,0.15239712595939636,0.12296736985445023,2,0,0,1,0,1,1,0,0,0,0,0.046157380319765996,0.17804483235624533,0.042893815262539575,0.1760696117953181,0.08318486019518963,1.0426765583201718,0.9957959164498769,0.9842308296467213,1.7897492226328238,168.68786307767127,
592,22,1410.8255615234375,1154.886144,10897.7060546875,495.35028076171875,0.05205386504530907,0.07936728745698929,3.291019916534424,0.09068253636360168,1.1743927643692587e-05,0.3156431317329407,1.0330256223678589,2,0,0,1,0,1,1,0,0,0,0,0.10826694150776849,0.16445085017704333,0.23784523068264773,0.20168008672879667,0.09278505520757019,1.401711688569594,0.9950250515075479,0.7703334256228636,4.06949583225802,417.19539655232796,
593,16,682.49365234375,1196.957184,9770.1484375,610.63427734375,0.11532074213027954,0.1792803555727005,1.609345555305481,0.1616952121257782,3.154938167426735e-05,0.5998994708061218,7.702672958374023,3,0,0,0,1,1,1,0,0,0,0,0.20086760240608464,0.35078273508707053,0.22585761229939705,0.2192519652098615,0.05847625582632765,1.2145659309543275,0.980009199705887,0.9629759947679896,3.609881015123446,342.9024235788249,
594,19,971.1524047851562,1098.54208,8921.5712890625,469.556396484375,0.013803267851471901,0.04037037864327431,1.729516625404358,0.04652183875441551,2.3832646547816694e-05,0.13534797728061676,0.32739579677581787,3,0,0,0,1,1,1,0,0,0,0,0.046297347495533006,0.22522879577903063,0.0604770034007728,0.9847503204745736,0.04738854216201924,1.8793881067971572,0.6909517277477158,0.48649631018973744,3.51508075902823,342.13095213897935,
595,13,536.922119140625,974.034432,10277.509765625,790.5776977539062,0.02191195636987686,0.07224796712398529,1.4421931505203247,0.08345038443803787,2.698001844692044e-05,0.214577779173851,2.443479299545288,1,0,1,0,0,1,1,0,0,0,1,0.06592666071220936,0.31661802296458935,0.06282505900766563,0.6311444906089871,0.009273598525615871,8.847856691028099,0.9659697105793642,0.9582978091923694,2.0471457644271287,100.24337244670409,
596,17,733.0078735351562,927.752704,10909.6357421875,641.7432861328125,0.03155366703867912,0.08144386857748032,2.3779401779174805,0.0836600586771965,3.6617315345210955e-05,0.4707008898258209,0.9999641180038452,3,0,0,0,1,3,0,0,0,1,1,0.12426074801464271,0.19117344279396467,0.016769046217521524,0.1450224562728339,0.047521564207674324,0.7628841203791623,0.9865592424028721,0.19403283482607206,4.846960616546524,251.49532595384366,
597,20,1116.319580078125,1176.29696,11413.3515625,570.6676025390625,0.01317758671939373,0.040025774389505386,0.8390759229660034,0.03555336594581604,1.2396465535857715e-05,0.28376051783561707,0.718754231929779,3,0,0,0,1,1,1,0,0,0,0,0.21173873097383336,0.5399364408421737,1.405180707302591,0.8630654062199332,0.35899507035618883,1.152696822790974,0.0573361791054834,0.10770798237561018,5.4746756114308806,412.1627005418266,
598,22,1406.29296875,1378.572288,12473.8671875,566.9939575195312,0.04480838030576706,0.05890335887670517,1.578144907951355,0.061588361859321594,1.7368052795063704e-05,0.2817113995552063,1.1108440160751343,4,0,0,0,1,1,1,0,0,0,0,0.07127750448396562,0.8360575001463476,0.018316453460896803,0.0743688432158332,0.07790585067574071,1.0212497941033924,0.997314988699191,0.6058928827117075,3.9287429000362986,305.3746421666883,
599,17,759.478271484375,1237.385728,9229.88671875,542.9345092773438,0.09638458490371704,0.1697002351284027,7.210476398468018,0.16083195805549622,2.5369310606038198e-05,0.5810582041740417,2.467763900756836,5,0,0,0,1,3,0,0,0,1,0,0.16101790153678702,0.7416751542569753,1.2744573872384968,0.4394498602524069,0.5223671755748285,3.652674214207027,0.9594493663909396,0.33826792531264666,4.422946305946769,343.3659882103313,
600,19,969.2088623046875,1135.52128,9828.6767578125,517.2987670898438,0.16367369890213013,0.1847207397222519,2.538428783416748,0.1543961614370346,2.324398883501999e-05,0.6073368191719055,4.500757217407227,6,0,0,0,1,4,0,0,0,1,0,0.09213894733213124,0.4763207144498975,0.585199332866253,1.1611311000344169,0.10707384416804869,0.6681899816276079,0.5803898372234623,0.2599087373671017,5.189711507122558,353.02007965176864,
601,21,1241.9224853515625,1298.55488,10976.5966796875,522.695068359375,0.01903470791876316,0.04059431701898575,3.830587148666382,0.04740417003631592,7.319870292121777e-06,0.13584382832050323,0.6813286542892456,4,0,0,0,1,3,0,0,0,1,0,0.09665112803040063,0.23421800478779453,0.04978661793562866,0.1322796283288054,0.04783106798176043,0.19243615769568886,0.9958496554334954,0.9956040160503408,4.113542977060546,270.63980620850674,
602,17,730.3956298828125,1199.460352,9333.7607421875,549.0447387695312,0.04746576026082039,0.07982666045427322,1.5189110040664673,0.09759649634361267,1.4134599041426554e-05,0.26673856377601624,1.7934173345565796,3,0,0,0,1,1,1,0,0,0,0,0.10225614278244352,0.2733507423500457,0.1339390723599161,0.04758120003094503,0.0900103000473712,2.213215623407297,0.9972923229363836,0.4996147120442277,3.8580576276711036,246.449555226752,
603,9,386.0234375,791.832064,8634.4052734375,959.3783569335938,0.10100691765546799,0.2279604822397232,1.1272705793380737,0.24063177406787872,0.00018912974337581545,0.5758951902389526,3.9108400344848633,1,0,1,0,0,1,1,0,0,0,1,0.08022237546564412,0.10851232979754366,0.03977721468093093,0.2019826886054586,0.01712350266302412,1.2408722761043134,0.994080800090817,0.9676442175232935,0.99755814025306,274.10388512087457,
604,18,853.5262451171875,874.021888,10369.314453125,576.0730590820312,0.037289779633283615,0.06369420886039734,2.083146095275879,0.08016941696405411,5.903747660340741e-05,0.20142774283885956,73.5855484008789,6,0,0,0,1,4,0,0,0,1,0,0.066836009666587,0.24668153173666882,0.03593053282775323,0.2815574359775159,0.07507158522967784,0.7879256698692081,0.866592840511403,0.7566743890888634,4.347948101495337,326.7320361146055,
605,16,646.27099609375,1047.1552,9770.1845703125,610.6365356445312,0.09370380640029907,0.1411745548248291,2.519118547439575,0.15984556078910828,3.649917198345065e-05,0.4023204743862152,0.7594724893569946,4,0,0,0,1,3,0,0,0,1,0,0.1133579110097312,0.20960871556559718,0.305004102265682,0.14222612446582825,0.04315876902548108,0.45009956345285596,0.9957640545405565,0.45407627024650077,4.0305840526319265,191.57051252278885,
606,16,655.8535766601562,983.60576,8759.9130859375,547.4945678710938,0.021880030632019043,0.08520176261663437,2.2696173191070557,0.09236911684274673,2.2700185581925325e-05,0.4366995692253113,5.513337135314941,3,0,0,0,1,3,0,0,0,1,1,0.173684689695281,0.11816575093884377,0.1545397982910865,0.6793369523493806,0.11254607388863876,0.7014450089374394,0.08028343309777838,0.08466751627689136,4.6143293012295485,168.94420315984144,
607,18,844.30810546875,1052.18304,10369.08203125,576.0601196289062,0.05464441701769829,0.08512458950281143,1.0130784511566162,0.0668955072760582,2.0091420083190314e-05,0.4969989061355591,12.395513534545898,4,0,0,0,1,1,1,0,0,0,0,0.2439823466558719,4.080656473322485,0.061731468878720316,0.3919050478936092,0.10534778699201303,1.192061659525545,0.9899479354025223,0.6281452800767798,4.861869053150562,371.0104864123464,
608,10,418.44427490234375,842.883072,11795.2744140625,1179.5274658203125,0.041473936289548874,0.13186584413051605,3.516383171081543,0.15363313257694244,0.0003345351724419743,0.3012130856513977,3.3003170490264893,1,0,1,0,0,1,1,0,0,0,1,0.10952799679426121,0.349077300407894,0.072586675295014,0.770350976411165,0.03121755469025001,6.2404245429797065,0.8536104184929364,0.851152475627222,2.015437604190311,276.4706897389492,
609,20,1112.6331787109375,981.078016,11516.8203125,575.8410034179688,0.0512477308511734,0.08164815604686737,1.3236358165740967,0.08724655210971832,1.8945329429698177e-05,0.3109572231769562,5.697403430938721,4,0,0,0,1,1,1,0,0,0,0,0.13246841970825274,0.3441767623898727,0.217180870124057,0.8375222061453245,0.17742682441822502,1.0541446406809638,0.3391178470004815,0.01762274701334534,5.103236399713699,431.2338896480144,
610,19,976.5057983398438,1238.601728,12415.4697265625,653.44580078125,0.02210630290210247,0.04587055742740631,2.3173234462738037,0.051080092787742615,4.2408933950355276e-05,0.1515674889087677,3.890779495239258,3,0,0,0,1,1,1,0,0,0,0,0.0349186054306327,0.4938298096029645,0.0396806793749986,0.35818925646006095,0.12211499844001629,1.271625301448316,0.9679645813441675,0.9886517426346879,2.6277222023599274,130.74875208894665,
