n_atoms,method,time,memory
12,autograd,442.6250305175781,463.397888
12,prediction,32.968929290771484,276.739584
12,autograd,442.3075866699219,463.397888
12,prediction,32.36860656738281,276.739584
12,autograd,430.79681396484375,463.397888
12,prediction,32.54079818725586,276.739584
12,autograd,436.67120361328125,463.397888
12,prediction,32.68783950805664,276.739584
12,autograd,431.0865783691406,463.397888
12,prediction,31.243263244628906,276.739584
12,autograd,424.627197265625,463.397888
12,prediction,31.689727783203125,276.739584
12,autograd,428.5634460449219,463.397888
12,prediction,31.520063400268555,276.739584
12,autograd,432.4067077636719,463.397888
12,prediction,31.722591400146484,276.739584
12,autograd,423.58984375,463.397888
12,prediction,31.898624420166016,276.739584
12,autograd,424.4039611816406,463.397888
12,prediction,31.6296329498291,276.739584
12,autograd,426.4835205078125,463.397888
12,prediction,31.78803253173828,276.739584
12,autograd,426.7980651855469,463.397888
12,prediction,32.99235153198242,276.739584
12,autograd,437.8992614746094,463.397888
12,prediction,31.935455322265625,276.739584
12,autograd,431.2412109375,463.397888
12,prediction,33.017791748046875,276.739584
12,autograd,435.9333190917969,463.397888
12,prediction,32.04521560668945,276.739584
12,autograd,430.2897033691406,463.397888
12,prediction,32.737281799316406,276.739584
12,autograd,430.98736572265625,463.397888
12,prediction,32.085792541503906,276.739584
12,autograd,434.6726379394531,463.397888
12,prediction,32.68899154663086,276.739584
12,autograd,437.7016296386719,463.397888
12,prediction,33.102848052978516,276.739584
12,autograd,432.40447998046875,463.397888
12,prediction,32.664512634277344,276.739584
12,autograd,433.4503173828125,463.397888
12,prediction,32.390079498291016,276.739584
12,autograd,430.0810241699219,463.397888
12,prediction,31.559680938720703,276.739584
12,autograd,434.27020263671875,463.397888
12,prediction,31.176544189453125,276.739584
12,autograd,427.219970703125,463.397888
12,prediction,31.548416137695312,276.739584
12,autograd,424.9884338378906,463.397888
12,prediction,31.499263763427734,276.739584
12,autograd,425.19757080078125,463.397888
12,prediction,31.707040786743164,276.739584
12,autograd,426.3628845214844,463.397888
12,prediction,31.76470375061035,276.739584
12,autograd,423.74554443359375,463.397888
12,prediction,31.963136672973633,276.739584
12,autograd,429.3221435546875,463.397888
12,prediction,32.27107238769531,276.739584
12,autograd,434.63885498046875,463.397888
12,prediction,32.456993103027344,276.739584
12,autograd,431.73272705078125,463.397888
12,prediction,32.60927963256836,276.739584
12,autograd,438.2300109863281,463.397888
12,prediction,32.353118896484375,276.739584
12,autograd,432.60723876953125,463.397888
12,prediction,32.28656005859375,276.739584
12,autograd,437.5604248046875,463.397888
12,prediction,33.24505615234375,276.739584
12,autograd,434.57025146484375,463.397888
12,prediction,32.24166488647461,276.739584
12,autograd,434.33984375,463.397888
12,prediction,32.38399887084961,276.739584
12,autograd,434.02227783203125,463.397888
12,prediction,32.07475280761719,276.739584
12,autograd,427.9203796386719,463.397888
13,prediction,34.129886627197266,282.732544
13,autograd,455.74041748046875,493.91616
13,prediction,31.9815673828125,282.732544
13,autograd,454.9517822265625,493.91616
13,prediction,32.191776275634766,282.732544
13,autograd,453.1927185058594,493.91616
13,prediction,31.917055130004883,282.732544
13,autograd,453.8634338378906,493.91616
13,prediction,32.24041748046875,282.732544
13,autograd,452.4349365234375,493.91616
13,prediction,32.18540954589844,282.732544
13,autograd,454.2064514160156,493.91616
13,prediction,32.23971176147461,282.732544
13,autograd,457.0982360839844,493.91616
13,prediction,32.540672302246094,282.732544
13,autograd,469.0001525878906,493.91616
13,prediction,33.285118103027344,282.732544
13,autograd,471.9716796875,493.91616
13,prediction,32.76492691040039,282.732544
13,autograd,471.10040283203125,493.91616
13,prediction,32.97792053222656,282.732544
13,autograd,473.845458984375,493.91616
13,prediction,32.46992111206055,282.732544
13,autograd,470.5853271484375,493.91616
13,prediction,33.06291198730469,282.732544
13,autograd,470.34674072265625,493.91616
13,prediction,32.84044647216797,282.732544
13,autograd,473.5887451171875,493.91616
13,prediction,32.82329559326172,282.732544
13,autograd,470.30682373046875,493.91616
13,prediction,32.59590530395508,282.732544
13,autograd,462.4814147949219,493.91616
13,prediction,31.925983428955078,282.732544
13,autograd,459.45855712890625,493.91616
13,prediction,32.129791259765625,282.732544
13,autograd,462.2182312011719,493.91616
13,prediction,32.103519439697266,282.732544
13,autograd,458.25714111328125,493.91616
13,prediction,31.675487518310547,282.732544
13,autograd,460.51220703125,493.91616
13,prediction,31.902719497680664,282.732544
13,autograd,460.5361328125,493.91616
13,prediction,31.97235107421875,282.732544
13,autograd,459.3088684082031,493.91616
13,prediction,31.937536239624023,282.732544
13,autograd,467.23992919921875,493.91616
13,prediction,32.47923278808594,282.732544
13,autograd,468.4769287109375,493.91616
13,prediction,33.110816955566406,282.732544
13,autograd,461.22802734375,493.91616
13,prediction,32.77619171142578,282.732544
13,autograd,463.3064880371094,493.91616
13,prediction,33.01785659790039,282.732544
13,autograd,468.1893615722656,493.91616
13,prediction,32.62752151489258,282.732544
13,autograd,466.6593322753906,493.91616
13,prediction,33.1253776550293,282.732544
13,autograd,468.3079528808594,493.91616
13,prediction,33.01478576660156,282.732544
13,autograd,470.9598388671875,493.91616
13,prediction,32.68502426147461,282.732544
13,autograd,468.6776428222656,493.91616
13,prediction,32.07891082763672,282.732544
13,autograd,466.3531494140625,493.91616
13,prediction,32.45158386230469,282.732544
13,autograd,460.33074951171875,493.91616
13,prediction,32.15900802612305,282.732544
13,autograd,458.8257141113281,493.91616
13,prediction,32.157569885253906,282.732544
13,autograd,461.3314514160156,493.91616
13,prediction,31.98259162902832,282.732544
13,autograd,459.4524230957031,493.91616
13,prediction,32.069854736328125,282.732544
13,autograd,458.98651123046875,493.91616
13,prediction,35.21843338012695,282.732544
13,autograd,569.049072265625,493.91616
13,prediction,39.92803192138672,282.732544
13,autograd,510.6280822753906,493.91616
13,prediction,37.24614334106445,282.732544
13,autograd,497.9658508300781,493.91616
13,prediction,34.8671989440918,282.732544
13,autograd,508.4914855957031,493.91616
13,prediction,32.74016189575195,282.732544
13,autograd,470.7532653808594,493.91616
13,prediction,32.94892883300781,282.732544
13,autograd,470.4460754394531,493.91616
13,prediction,33.01356887817383,282.732544
13,autograd,476.65869140625,493.91616
13,prediction,33.24825668334961,282.732544
13,autograd,470.8833312988281,493.91616
13,prediction,32.879520416259766,282.732544
13,autograd,464.7403564453125,493.91616
13,prediction,33.48275375366211,282.732544
13,autograd,461.10296630859375,493.91616
13,prediction,32.06118392944336,282.732544
13,autograd,464.006103515625,493.91616
13,prediction,32.36771011352539,282.732544
13,autograd,460.5555725097656,493.91616
13,prediction,32.20185470581055,282.732544
13,autograd,460.43341064453125,493.91616
13,prediction,32.167137145996094,282.732544
13,autograd,462.2612609863281,493.91616
13,prediction,31.77052879333496,282.732544
13,autograd,458.5623779296875,493.91616
13,prediction,33.11721420288086,282.732544
13,autograd,463.7235107421875,493.91616
13,prediction,32.5682258605957,282.732544
13,autograd,474.1369934082031,493.91616
13,prediction,32.77840042114258,282.732544
13,autograd,470.2122497558594,493.91616
13,prediction,32.58060836791992,282.732544
13,autograd,468.6691589355469,493.91616
13,prediction,32.923648834228516,282.732544
13,autograd,469.8419189453125,493.91616
13,prediction,32.45257568359375,282.732544
13,autograd,475.8200378417969,493.91616
13,prediction,33.207359313964844,282.732544
13,autograd,477.64703369140625,493.91616
13,prediction,32.38515090942383,282.732544
13,autograd,469.1302490234375,493.91616
13,prediction,32.81203079223633,282.732544
13,autograd,470.8433837890625,493.91616
13,prediction,32.09523010253906,282.732544
13,autograd,466.4340515136719,493.91616
13,prediction,32.09523010253906,282.732544
13,autograd,459.1155090332031,493.91616
13,prediction,32.36761474609375,282.732544
13,autograd,459.5230712890625,493.91616
13,prediction,32.2957763671875,282.732544
13,autograd,460.6739196777344,493.91616
13,prediction,31.964160919189453,282.732544
13,autograd,458.9886779785156,493.91616
13,prediction,32.16694259643555,282.732544
13,autograd,460.88397216796875,493.91616
13,prediction,31.97648048400879,282.732544
13,autograd,464.4157409667969,493.91616
13,prediction,33.34035110473633,282.732544
13,autograd,468.16461181640625,493.91616
13,prediction,32.751617431640625,282.732544
13,autograd,468.9561462402344,493.91616
13,prediction,32.880638122558594,282.732544
13,autograd,469.9595642089844,493.91616
13,prediction,32.7421760559082,282.732544
13,autograd,479.1572570800781,493.91616
13,prediction,33.21651077270508,282.732544
13,autograd,469.5941162109375,493.91616
13,prediction,32.63488006591797,282.732544
13,autograd,469.4097900390625,493.91616
13,prediction,32.885982513427734,282.732544
13,autograd,470.4049987792969,493.91616
13,prediction,32.98611068725586,282.732544
13,autograd,469.0534362792969,493.91616
13,prediction,33.192832946777344,282.732544
13,autograd,466.00286865234375,493.91616
13,prediction,33.04550552368164,282.732544
13,autograd,461.09490966796875,493.91616
13,prediction,32.32563018798828,282.732544
13,autograd,462.01458740234375,493.91616
13,prediction,32.03276824951172,282.732544
13,autograd,459.39813232421875,493.91616
13,prediction,32.30284881591797,282.732544
13,autograd,459.2445373535156,493.91616
13,prediction,32.06553649902344,282.732544
13,autograd,459.2783508300781,493.91616
13,prediction,32.60313415527344,282.732544
13,autograd,461.15203857421875,493.91616
13,prediction,32.24550247192383,282.732544
13,autograd,466.38580322265625,493.91616
13,prediction,33.21241760253906,282.732544
13,autograd,470.9354553222656,493.91616
13,prediction,32.99635314941406,282.732544
13,autograd,467.7949523925781,493.91616
13,prediction,32.87964630126953,282.732544
13,autograd,475.0192565917969,493.91616
13,prediction,33.132320404052734,282.732544
13,autograd,466.1350402832031,493.91616
13,prediction,33.31190490722656,282.732544
13,autograd,469.4466552734375,493.91616
13,prediction,32.54278564453125,282.732544
13,autograd,471.1127014160156,493.91616
13,prediction,34.04288101196289,282.732544
13,autograd,470.49114990234375,493.91616
13,prediction,32.62156677246094,282.732544
13,autograd,469.48150634765625,493.91616
13,prediction,33.08339309692383,282.732544
13,autograd,464.6932373046875,493.91616
13,prediction,31.78700828552246,282.732544
13,autograd,458.4355773925781,493.91616
13,prediction,31.798463821411133,282.732544
13,autograd,463.1142272949219,493.91616
13,prediction,31.907840728759766,282.732544
13,autograd,458.8810119628906,493.91616
13,prediction,31.84649658203125,282.732544
13,autograd,461.46942138671875,493.91616
13,prediction,31.82486343383789,282.732544
13,autograd,459.2568359375,493.91616
13,prediction,32.37580871582031,282.732544
13,autograd,467.1068115234375,493.91616
13,prediction,32.0184326171875,282.732544
13,autograd,468.9941101074219,493.91616
14,prediction,34.563358306884766,291.45344
14,autograd,503.2406921386719,526.052864
14,prediction,33.41414260864258,291.45344
14,autograd,501.6102294921875,526.052864
14,prediction,33.650367736816406,291.45344
14,autograd,507.06201171875,526.052864
14,prediction,33.57686233520508,291.45344
14,autograd,505.0583190917969,526.052864
14,prediction,34.029727935791016,291.45344
14,autograd,505.4095458984375,526.052864
14,prediction,33.8158073425293,291.45344
14,autograd,504.5667724609375,526.052864
14,prediction,33.85139083862305,291.45344
14,autograd,508.5542297363281,526.052864
14,prediction,33.44793701171875,291.45344
14,autograd,502.1416320800781,526.052864
14,prediction,32.82534408569336,291.45344
14,autograd,500.3746337890625,526.052864
14,prediction,32.559104919433594,291.45344
14,autograd,496.90618896484375,526.052864
14,prediction,33.82998275756836,291.45344
14,autograd,499.80621337890625,526.052864
14,prediction,32.88576126098633,291.45344
14,autograd,495.2842102050781,526.052864
14,prediction,33.23276901245117,291.45344
14,autograd,498.5804748535156,526.052864
14,prediction,32.731136322021484,291.45344
14,autograd,495.11834716796875,526.052864
14,prediction,32.749568939208984,291.45344
14,autograd,497.43359375,526.052864
14,prediction,33.20191955566406,291.45344
14,autograd,505.9418029785156,526.052864
14,prediction,33.75414276123047,291.45344
14,autograd,508.45184326171875,526.052864
14,prediction,33.43974304199219,291.45344
14,autograd,506.8001403808594,526.052864
14,prediction,33.444862365722656,291.45344
14,autograd,505.35321044921875,526.052864
14,prediction,33.36396789550781,291.45344
14,autograd,505.3992919921875,526.052864
14,prediction,33.46944046020508,291.45344
14,autograd,504.3507080078125,526.052864
14,prediction,33.43360137939453,291.45344
14,autograd,503.3738098144531,526.052864
14,prediction,33.475582122802734,291.45344
14,autograd,505.7320861816406,526.052864
14,prediction,33.122337341308594,291.45344
14,autograd,503.9554443359375,526.052864
14,prediction,32.91852951049805,291.45344
14,autograd,498.5476989746094,526.052864
14,prediction,33.30527877807617,291.45344
14,autograd,496.6100769042969,526.052864
14,prediction,32.62054443359375,291.45344
14,autograd,497.4969787597656,526.052864
14,prediction,32.84688186645508,291.45344
14,autograd,497.554443359375,526.052864
14,prediction,32.8458251953125,291.45344
14,autograd,498.3111572265625,526.052864
14,prediction,32.484352111816406,291.45344
14,autograd,501.72955322265625,526.052864
14,prediction,33.8372802734375,291.45344
14,autograd,504.1018981933594,526.052864
14,prediction,33.53190231323242,291.45344
14,autograd,509.29254150390625,526.052864
14,prediction,33.29830551147461,291.45344
14,autograd,507.1575012207031,526.052864
14,prediction,33.61894226074219,291.45344
14,autograd,502.44818115234375,526.052864
14,prediction,33.416961669921875,291.45344
14,autograd,507.6559143066406,526.052864
14,prediction,33.49593734741211,291.45344
14,autograd,504.6199035644531,526.052864
14,prediction,33.809600830078125,291.45344
14,autograd,504.2421875,526.052864
14,prediction,33.360897064208984,291.45344
14,autograd,508.4631042480469,526.052864
14,prediction,33.01398468017578,291.45344
14,autograd,502.8739318847656,526.052864
14,prediction,32.672767639160156,291.45344
14,autograd,496.7669677734375,526.052864
14,prediction,32.94822311401367,291.45344
14,autograd,493.8260498046875,526.052864
14,prediction,32.652286529541016,291.45344
14,autograd,493.89874267578125,526.052864
14,prediction,32.494590759277344,291.45344
14,autograd,504.86749267578125,526.052864
14,prediction,32.42572784423828,291.45344
14,autograd,500.21295166015625,526.052864
14,prediction,33.38729476928711,291.45344
14,autograd,501.9822082519531,526.052864
14,prediction,33.320960998535156,291.45344
14,autograd,513.5574951171875,526.052864
14,prediction,34.29888153076172,291.45344
14,autograd,508.04632568359375,526.052864
14,prediction,33.625823974609375,291.45344
14,autograd,505.10540771484375,526.052864
14,prediction,33.7182731628418,291.45344
14,autograd,505.7228698730469,526.052864
14,prediction,33.712223052978516,291.45344
14,autograd,502.4119567871094,526.052864
14,prediction,33.129791259765625,291.45344
14,autograd,498.66943359375,526.052864
14,prediction,33.377281188964844,291.45344
14,autograd,501.77020263671875,526.052864
14,prediction,34.93171310424805,291.45344
14,autograd,500.5844421386719,526.052864
14,prediction,32.65126419067383,291.45344
14,autograd,501.7146301269531,526.052864
14,prediction,32.932865142822266,291.45344
14,autograd,494.8951416015625,526.052864
14,prediction,32.546112060546875,291.45344
14,autograd,497.3342590332031,526.052864
14,prediction,33.15507125854492,291.45344
14,autograd,502.9691162109375,526.052864
14,prediction,32.64204788208008,291.45344
14,autograd,496.047119140625,526.052864
14,prediction,32.932865142822266,291.45344
14,autograd,504.75518798828125,526.052864
14,prediction,32.88809585571289,291.45344
14,autograd,495.5699157714844,526.052864
14,prediction,32.66659164428711,291.45344
14,autograd,505.345947265625,526.052864
14,prediction,33.41619110107422,291.45344
14,autograd,506.92608642578125,526.052864
14,prediction,33.52668762207031,291.45344
14,autograd,503.14752197265625,526.052864
14,prediction,33.47590255737305,291.45344
14,autograd,506.281982421875,526.052864
14,prediction,33.658878326416016,291.45344
14,autograd,506.8646545410156,526.052864
14,prediction,33.56256103515625,291.45344
14,autograd,506.787841796875,526.052864
14,prediction,33.614078521728516,291.45344
14,autograd,506.3177795410156,526.052864
14,prediction,33.4837760925293,291.45344
14,autograd,510.09332275390625,526.052864
14,prediction,33.58720016479492,291.45344
14,autograd,505.0716247558594,526.052864
14,prediction,32.67865753173828,291.45344
14,autograd,500.4195861816406,526.052864
14,prediction,32.78950500488281,291.45344
14,autograd,499.2153625488281,526.052864
14,prediction,32.77107238769531,291.45344
14,autograd,497.25732421875,526.052864
14,prediction,32.842750549316406,291.45344
14,autograd,494.2437438964844,526.052864
14,prediction,32.502689361572266,291.45344
14,autograd,494.4988098144531,526.052864
14,prediction,154.52549743652344,291.45344
14,autograd,494.4803771972656,526.052864
14,prediction,32.21907043457031,291.45344
14,autograd,503.341064453125,526.052864
14,prediction,33.083553314208984,291.45344
14,autograd,505.6368713378906,526.052864
14,prediction,33.19327926635742,291.45344
14,autograd,509.0191345214844,526.052864
14,prediction,33.11820983886719,291.45344
14,autograd,507.5077819824219,526.052864
14,prediction,33.00352096557617,291.45344
14,autograd,507.89581298828125,526.052864
14,prediction,33.102848052978516,291.45344
14,autograd,504.43377685546875,526.052864
14,prediction,33.46022415161133,291.45344
14,autograd,503.6687316894531,526.052864
14,prediction,33.01545715332031,291.45344
14,autograd,504.56365966796875,526.052864
14,prediction,33.75209426879883,291.45344
14,autograd,495.49102783203125,526.052864
14,prediction,32.31718444824219,291.45344
14,autograd,485.4446105957031,526.052864
14,prediction,32.176063537597656,291.45344
14,autograd,488.7541809082031,526.052864
14,prediction,32.152671813964844,291.45344
14,autograd,488.05682373046875,526.052864
14,prediction,32.130977630615234,291.45344
14,autograd,488.012939453125,526.052864
14,prediction,32.09523010253906,291.45344
14,autograd,484.88653564453125,526.052864
14,prediction,33.46739196777344,291.45344
14,autograd,498.7965393066406,526.052864
14,prediction,32.82636642456055,291.45344
14,autograd,505.92230224609375,526.052864
14,prediction,33.21958541870117,291.45344
14,autograd,502.6324462890625,526.052864
14,prediction,33.289215087890625,291.45344
14,autograd,507.4442138671875,526.052864
14,prediction,33.41414260864258,291.45344
14,autograd,504.9753723144531,526.052864
14,prediction,33.39072036743164,291.45344
14,autograd,505.8048095703125,526.052864
14,prediction,33.313663482666016,291.45344
14,autograd,502.7633972167969,526.052864
14,prediction,33.26464080810547,291.45344
14,autograd,502.8749084472656,526.052864
14,prediction,33.6629753112793,291.45344
14,autograd,499.4834289550781,526.052864
14,prediction,33.07503890991211,291.45344
14,autograd,502.18292236328125,526.052864
14,prediction,32.66249465942383,291.45344
14,autograd,506.3772277832031,526.052864
15,prediction,33.55721664428711,297.742336
15,autograd,589.1193237304688,563.5456
15,prediction,32.58979034423828,297.742336
15,autograd,549.9771118164062,563.5456
15,prediction,32.81919860839844,297.742336
15,autograd,551.0502319335938,563.5456
15,prediction,33.179264068603516,297.742336
15,autograd,553.3900756835938,563.5456
15,prediction,32.57664108276367,297.742336
15,autograd,548.5834350585938,563.5456
15,prediction,33.54912185668945,297.742336
15,autograd,556.8522338867188,563.5456
15,prediction,33.61155319213867,297.742336
15,autograd,554.7316284179688,563.5456
15,prediction,33.135616302490234,297.742336
15,autograd,550.499267578125,563.5456
15,prediction,35.30828857421875,297.742336
15,autograd,553.3255615234375,563.5456
15,prediction,34.2457275390625,297.742336
15,autograd,553.7669067382812,563.5456
15,prediction,33.41932678222656,297.742336
15,autograd,554.8388671875,563.5456
15,prediction,33.59347152709961,297.742336
15,autograd,556.05517578125,563.5456
15,prediction,33.70905685424805,297.742336
15,autograd,557.1563720703125,563.5456
15,prediction,32.743553161621094,297.742336
15,autograd,550.0948486328125,563.5456
15,prediction,32.728065490722656,297.742336
15,autograd,551.3185424804688,563.5456
15,prediction,32.6901741027832,297.742336
15,autograd,550.1245727539062,563.5456
15,prediction,32.88300704956055,297.742336
15,autograd,548.8577880859375,563.5456
15,prediction,33.14995193481445,297.742336
15,autograd,550.3937377929688,563.5456
15,prediction,33.31788635253906,297.742336
15,autograd,551.5386962890625,563.5456
15,prediction,33.33222579956055,297.742336
15,autograd,553.1451416015625,563.5456
15,prediction,36.247711181640625,297.742336
15,autograd,597.9043579101562,563.5456
15,prediction,33.92076873779297,297.742336
15,autograd,556.9462890625,563.5456
15,prediction,33.6385612487793,297.742336
15,autograd,556.5601806640625,563.5456
15,prediction,33.79305648803711,297.742336
15,autograd,556.1893920898438,563.5456
15,prediction,34.23020935058594,297.742336
15,autograd,562.0762939453125,563.5456
15,prediction,33.7020149230957,297.742336
15,autograd,556.5519409179688,563.5456
15,prediction,33.080318450927734,297.742336
15,autograd,550.6253051757812,563.5456
15,prediction,33.10899353027344,297.742336
15,autograd,555.7278442382812,563.5456
15,prediction,32.84787368774414,297.742336
15,autograd,551.7843017578125,563.5456
15,prediction,33.089759826660156,297.742336
15,autograd,550.5535888671875,563.5456
15,prediction,32.57769775390625,297.742336
15,autograd,550.1890258789062,563.5456
15,prediction,33.53388977050781,297.742336
15,autograd,551.4864501953125,563.5456
15,prediction,33.55238342285156,297.742336
15,autograd,552.1193237304688,563.5456
15,prediction,33.58720016479492,297.742336
15,autograd,553.1576538085938,563.5456
15,prediction,33.490142822265625,297.742336
15,autograd,554.2062377929688,563.5456
15,prediction,33.495361328125,297.742336
15,autograd,555.2138061523438,563.5456
15,prediction,33.44371032714844,297.742336
15,autograd,558.6155395507812,563.5456
15,prediction,34.00297546386719,297.742336
15,autograd,555.7872924804688,563.5456
15,prediction,36.39177703857422,297.742336
15,autograd,556.078125,563.5456
15,prediction,33.52268981933594,297.742336
15,autograd,556.4754028320312,563.5456
15,prediction,33.77983856201172,297.742336
15,autograd,556.6597290039062,563.5456
15,prediction,33.29731369018555,297.742336
15,autograd,555.7798461914062,563.5456
15,prediction,32.74137496948242,297.742336
15,autograd,549.3043212890625,563.5456
15,prediction,32.6932487487793,297.742336
15,autograd,550.5147094726562,563.5456
15,prediction,32.9984016418457,297.742336
15,autograd,551.9534301757812,563.5456
15,prediction,33.034942626953125,297.742336
15,autograd,552.7255249023438,563.5456
15,prediction,33.85747146606445,297.742336
15,autograd,556.0975341796875,563.5456
15,prediction,33.746944427490234,297.742336
15,autograd,555.4595947265625,563.5456
15,prediction,33.49612808227539,297.742336
15,autograd,556.65869140625,563.5456
15,prediction,33.702110290527344,297.742336
15,autograd,555.8842163085938,563.5456
15,prediction,33.19091033935547,297.742336
15,autograd,556.7557373046875,563.5456
15,prediction,33.58310317993164,297.742336
15,autograd,557.9006958007812,563.5456
15,prediction,33.49622344970703,297.742336
15,autograd,550.94580078125,563.5456
15,prediction,33.569793701171875,297.742336
15,autograd,550.6867065429688,563.5456
15,prediction,32.79062271118164,297.742336
15,autograd,551.3582763671875,563.5456
15,prediction,32.99465560913086,297.742336
15,autograd,552.14794921875,563.5456
15,prediction,32.9152946472168,297.742336
15,autograd,552.1509399414062,563.5456
15,prediction,32.926048278808594,297.742336
15,autograd,553.396240234375,563.5456
15,prediction,32.5714225769043,297.742336
15,autograd,554.3272705078125,563.5456
15,prediction,32.89692687988281,297.742336
15,autograd,554.9547729492188,563.5456
15,prediction,33.4224967956543,297.742336
15,autograd,556.5183715820312,563.5456
15,prediction,33.831905364990234,297.742336
15,autograd,556.0330200195312,563.5456
15,prediction,33.45616149902344,297.742336
15,autograd,550.2197875976562,563.5456
15,prediction,33.158145904541016,297.742336
15,autograd,551.0931396484375,563.5456
15,prediction,33.69481658935547,297.742336
15,autograd,552.5780639648438,563.5456
15,prediction,34.63577651977539,297.742336
15,autograd,553.7779541015625,563.5456
15,prediction,33.63711929321289,297.742336
15,autograd,552.7063598632812,563.5456
15,prediction,32.64409637451172,297.742336
15,autograd,551.320556640625,563.5456
15,prediction,32.98124694824219,297.742336
15,autograd,553.41650390625,563.5456
15,prediction,32.657310485839844,297.742336
15,autograd,555.52001953125,563.5456
15,prediction,32.63792037963867,297.742336
15,autograd,554.8646240234375,563.5456
15,prediction,32.75263977050781,297.742336
15,autograd,554.8810424804688,563.5456
15,prediction,32.60300827026367,297.742336
15,autograd,550.48193359375,563.5456
15,prediction,32.85078430175781,297.742336
15,autograd,552.3946533203125,563.5456
15,prediction,33.83091354370117,297.742336
15,autograd,553.3613891601562,563.5456
15,prediction,34.16755294799805,297.742336
15,autograd,553.4822387695312,563.5456
15,prediction,33.98134231567383,297.742336
15,autograd,553.776123046875,563.5456
15,prediction,33.73875045776367,297.742336
15,autograd,555.3561401367188,563.5456
15,prediction,33.395713806152344,297.742336
15,autograd,555.5487060546875,563.5456
15,prediction,33.63606262207031,297.742336
15,autograd,555.7719116210938,563.5456
15,prediction,33.8851203918457,297.742336
15,autograd,557.0560302734375,563.5456
15,prediction,32.614559173583984,297.742336
15,autograd,551.3246459960938,563.5456
15,prediction,32.86220932006836,297.742336
15,autograd,549.6216430664062,563.5456
15,prediction,33.04652786254883,297.742336
15,autograd,550.8966674804688,563.5456
15,prediction,33.16502380371094,297.742336
15,autograd,551.5010986328125,563.5456
15,prediction,32.762081146240234,297.742336
15,autograd,553.8045654296875,563.5456
15,prediction,32.62566375732422,297.742336
15,autograd,553.8088989257812,563.5456
15,prediction,34.04800033569336,297.742336
15,autograd,555.6990356445312,563.5456
15,prediction,33.320960998535156,297.742336
15,autograd,556.2265625,563.5456
15,prediction,33.748191833496094,297.742336
15,autograd,549.9082641601562,563.5456
15,prediction,33.700862884521484,297.742336
15,autograd,550.7522583007812,563.5456
15,prediction,33.948673248291016,297.742336
15,autograd,551.6810302734375,563.5456
15,prediction,33.58924865722656,297.742336
15,autograd,552.950439453125,563.5456
15,prediction,33.6640625,297.742336
15,autograd,556.078857421875,563.5456
15,prediction,33.518592834472656,297.742336
15,autograd,556.1568603515625,563.5456
15,prediction,33.09347152709961,297.742336
15,autograd,555.7340087890625,563.5456
15,prediction,32.73231887817383,297.742336
15,autograd,551.8133544921875,563.5456
15,prediction,32.76835250854492,297.742336
15,autograd,550.6488037109375,563.5456
15,prediction,33.044158935546875,297.742336
15,autograd,551.625732421875,563.5456
15,prediction,32.859134674072266,297.742336
15,autograd,551.868408203125,563.5456
16,prediction,34.18316650390625,305.906176
16,autograd,636.205078125,601.46176
16,prediction,34.45043182373047,305.906176
16,autograd,634.872802734375,601.46176
16,prediction,34.55692672729492,305.906176
16,autograd,636.5671997070312,601.46176
16,prediction,34.10124969482422,305.906176
16,autograd,632.0957641601562,601.46176
16,prediction,34.56425476074219,305.906176
16,autograd,632.453125,601.46176
16,prediction,34.5088005065918,305.906176
16,autograd,638.17626953125,601.46176
16,prediction,34.41276931762695,305.906176
16,autograd,635.2630004882812,601.46176
16,prediction,35.60246276855469,305.906176
16,autograd,634.0635986328125,601.46176
16,prediction,34.488319396972656,305.906176
16,autograd,638.6329345703125,601.46176
16,prediction,33.28521728515625,305.906176
16,autograd,634.92724609375,601.46176
16,prediction,33.40185546875,305.906176
16,autograd,633.175048828125,601.46176
16,prediction,33.22265625,305.906176
16,autograd,639.119384765625,601.46176
16,prediction,33.603328704833984,305.906176
16,autograd,634.9977416992188,601.46176
16,prediction,36.36054229736328,305.906176
16,autograd,648.585205078125,601.46176
16,prediction,39.029056549072266,305.906176
16,autograd,633.89697265625,601.46176
16,prediction,34.294593811035156,305.906176
16,autograd,637.8373413085938,601.46176
16,prediction,34.321407318115234,305.906176
16,autograd,635.0120849609375,601.46176
16,prediction,34.77811050415039,305.906176
16,autograd,640.5017700195312,601.46176
16,prediction,34.88438415527344,305.906176
16,autograd,637.0242309570312,601.46176
16,prediction,34.48611068725586,305.906176
16,autograd,634.9596557617188,601.46176
16,prediction,34.96723175048828,305.906176
16,autograd,638.53466796875,601.46176
16,prediction,33.588191986083984,305.906176
16,autograd,633.7054443359375,601.46176
16,prediction,34.11897659301758,305.906176
16,autograd,639.5453491210938,601.46176
16,prediction,33.799198150634766,305.906176
16,autograd,636.3944702148438,601.46176
16,prediction,33.549312591552734,305.906176
16,autograd,634.260498046875,601.46176
16,prediction,33.42131042480469,305.906176
16,autograd,632.8975219726562,601.46176
16,prediction,34.59142303466797,305.906176
16,autograd,638.76708984375,601.46176
16,prediction,34.23846435546875,305.906176
16,autograd,636.3135986328125,601.46176
16,prediction,34.53984069824219,305.906176
16,autograd,634.2839965820312,601.46176
16,prediction,35.13020706176758,305.906176
16,autograd,640.1749267578125,601.46176
16,prediction,34.46476745605469,305.906176
16,autograd,636.0400390625,601.46176
16,prediction,34.45043182373047,305.906176
16,autograd,633.7667236328125,601.46176
16,prediction,34.484222412109375,305.906176
